R10125		beta-Citronellol + NAD+ <=> (R)-(+)-Citronellal + NADH + H+	C09849 + C00003 <=> C09848 + C00004 + C00080	1.1.1.-	citronellol dehydrogenase	RP00002  C00003_C00004 cofac [RC:RC00001]///RP11811  C09848_C09849 main [RC:RC00087]	rn00281: Geraniol degradation	citronellol/citronellal dehydrogenase///citronellol/citronellal dehydrogenase			
R10126		(-)-Citronellol + NAD+ <=> (S)-(-)-Citronellal + NADH + H+	C11386 + C00003 <=> C11384 + C00004 + C00080	1.1.1.-	citronellol dehydrogenase	RP00002  C00003_C00004 cofac [RC:RC00001]///RP11836  C11384_C11386 main [RC:RC00087]	rn00281: Geraniol degradation	citronellol/citronellal dehydrogenase///citronellol/citronellal dehydrogenase			
R10127	biotin:NADP+ S-oxidoreductase (biotin S-oxide-forming)	Biotin sulfoxide + NADPH + H+ <=> Biotin + NADP+ + H2O	C20386 + C00005 + C00080 <=> C00120 + C00006 + C00001	1.-.-.-	biotin d-sulfoxide reductase	RP00001  C00005_C00006 cofac [RC:RC00001]///RP15953  C00120_C20386 main [RC:RC03056]///RP15954  C00001_C20386 leave	rn00780: Biotin metabolism///rn01100: Metabolic pathways	biotin/methionine sulfoxide reductase [EC:1.-.-.-]			
R10128	chanoclavine-I:NAD+ oxidoreductase	Chanoclavine-I + NAD+ <=> Chanoclavine-I aldehyde + NADH + H+	C09131 + C00003 <=> C20379 + C00004 + C00080	1.1.1.332		RP00002  C00003_C00004 cofac [RC:RC00001]///RP15932  C09131_C20379 main [RC:RC02561]					
R10129	(-)-secoisolariciresinol:NAD+ oxidoreductase	Secoisolariciresinol + 2 NAD+ <=> Matairesinol + 2 NADH + 2 H+	C18167 + 2 C00003 <=> C10682 + 2 C00004 + 2 C00080	1.1.1.331	multi-step reaction///intermediate (cyclic hemiacetal)	RP00002  C00003_C00004 cofac [RC:RC00001]///RP15933  C10682_C18167 main [RC:RC03052]					
R10130	2-deoxy-scyllo-inosamine:NADP+ 1-oxidoreductase	2-Deoxy-scyllo-inosamine + NADP+ <=> 3-Amino-2,3-dideoxy-scyllo-inosose + NADPH + H+	C17580 + C00006 <=> C17581 + C00005 + C00080	1.1.1.329		RP00001  C00005_C00006 cofac [RC:RC00001]///RP14221  C17580_C17581 main [RC:RC00154]	rn00524: Butirosin and neomycin biosynthesis///rn01130: Biosynthesis of antibiotics	2-deoxy-scyllo-inosamine dehydrogenase [EC:1.1.1.329]			
R10131	3,3'-bipyridine-2,2',5,5',6,6'-hexol:NAD+ 11-oxidoreductase	3,3'-Bipyridine-2,2',5,5',6,6'-hexol + NAD+ <=> Blue pigment + NADH + H+	C20381 + C00003 <=> C16152 + C00004 + C00080	1.1.1.328		RP00002  C00003_C00004 cofac [RC:RC00001]///RP15934  C16152_C20381 main [RC:RC03053]	rn00760: Nicotinate and nicotinamide metabolism///rn01120: Microbial metabolism in diverse environments	nicotine blue oxidoreductase [EC:1.1.1.328]			
R10132	3,3'-bipyridine-2,2',5,5',6,6'-hexol:NADP+ 11-oxidoreductase	3,3'-Bipyridine-2,2',5,5',6,6'-hexol + NADP+ <=> Blue pigment + NADPH + H+	C20381 + C00006 <=> C16152 + C00005 + C00080	1.1.1.328		RP00001  C00005_C00006 cofac [RC:RC00001]///RP15934  C16152_C20381 main [RC:RC03053]	rn00760: Nicotinate and nicotinamide metabolism///rn01120: Microbial metabolism in diverse environments	nicotine blue oxidoreductase [EC:1.1.1.328]			
R10133	2-nitroimidazole nitrohydrolase	Azomycin + H2O <=> Imidazol-2-one + Nitrite	C14531 + C00001 <=> C20382 + C00088	3.5.99.9		RP15935  C14531_C20382 main [RC:RC03054]///RP15936  C00088_C14531 leave///RP15937  C00001_C20382 leave					
R10134	mycophenolic acid O-acyl-glucuronide-ester hydrolase	Mycophenolic acid O-acyl-glucuronide + H2O <=> Mycophenolate + D-Glucuronate	C20383 + C00001 <=> C20380 + C00191	3.1.1.93		RP15938  C20380_C20383 main [RC:RC00523]///RP15939  C00191_C20383 main [RC:RC00055]///RP15940  C00001_C20380 leave					
R10135	2-oxo-3-(5-oxofuran-2-ylidene)propanoate lactonohydrolase	2-Oxo-3-(5-oxofuran-2-ylidene)propanoate + H2O <=> Maleylpyruvate	C20366 + C00001 <=> C02167	3.1.1.91		RP15941  C02167_C20366 main [RC:RC03055]///RP15942  C00001_C02167 leave					
R10136	vanillate:tetrahydrofolate N-methyltransferase	Vanillate + Tetrahydrofolate <=> 3,4-Dihydroxybenzoate + 5-Methyltetrahydrofolate	C06672 + C00101 <=> C00230 + C00440	2.1.1.-	vanillate/3-O-methylgallate O-demethylase, ligM	RP00302  C00101_C00440 main [RC:RC00113]///RP04875  C00230_C06672 main [RC:RC00392]///RP15946  C00440_C06672 trans	rn00627: Aminobenzoate degradation///rn01120: Microbial metabolism in diverse environments	vanillate/3-O-methylgallate O-demethylase			
R10137	UDP-N-acetyl-alpha-D-glucosamine:trans,octacis-decaprenyl-phosphate N-acetylglucosaminephosphotransferase	UDP-N-acetyl-alpha-D-glucosamine + Decaprenol phosphate <=> UMP + N-Acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol	C00043 + C02970 <=> C00105 + C20390	2.7.8.35		RP00355  C00043_C00105 main [RC:RC00002]///RP15947  C02970_C20390 main [RC:RC00002]///RP15948  C00043_C20390 trans					
R10138		G00164 + UDP-D-glucuronate <=> G00165 + UDP	G00164 + G10612 <=> G00165 + G10619	2.4.1.225			rn00534: Glycosaminoglycan biosynthesis - heparan sulfate / heparin	glucuronyl/N-acetylglucosaminyl transferase EXT1 [EC:2.4.1.224 2.4.1.225]///glucuronyl/N-acetylglucosaminyl transferase EXT2 [EC:2.4.1.224 2.4.1.225]			
R10139		G00165 + UDP-N-acetyl-D-glucosamine <=> G13062 + UDP	G00165 + G10610 <=> G13062 + G10619	2.4.1.224			rn00534: Glycosaminoglycan biosynthesis - heparan sulfate / heparin	glucuronyl/N-acetylglucosaminyl transferase EXT1 [EC:2.4.1.224 2.4.1.225]///glucuronyl/N-acetylglucosaminyl transferase EXT2 [EC:2.4.1.224 2.4.1.225]			
R10140	UDP-N-acetyl-2-amino-2-deoxy-alpha-D-glucuronate:NAD+ 3-oxidoreductase	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate + NAD+ <=> UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate + NADH + H+	C04573 + C00003 <=> C20395 + C00004 + C00080	1.1.1.335		RP00002  C00003_C00004 cofac [RC:RC00001]///RP15952  C04573_C20395 main [RC:RC00182]	rn00520: Amino sugar and nucleotide sugar metabolism	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]///UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]			
R10141	UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate:2-oxoglutarate aminotransferase	UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate + L-Glutamate <=> UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate + 2-Oxoglutarate	C20395 + C00025 <=> C20359 + C00026	2.6.1.98		RP00014  C00025_C00026 main [RC:RC00006]///RP15955  C20359_C20395 main [RC:RC00781]///RP15956  C00025_C20359 trans///RP15957  C00026_C20395 trans	rn00520: Amino sugar and nucleotide sugar metabolism	UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]			
R10142	acetyl-CoA:dTDP-4-amino-4,6-dideoxy-alpha-D-galactose N-acetyltransferase	Acetyl-CoA + dTDP-4-amino-4,6-dideoxy-D-galactose <=> CoA + dTDP-4-acetamido-4,6-dideoxy-alpha-D-galactose	C00024 + C04346 <=> C00010 + C20415	2.3.1.210		RP00007  C00010_C00024 main [RC:RC00004]///RP16060  C04346_C20415 main [RC:RC00166]///RP16061  C00024_C20415 trans					
R10143	pentalenolactone-D,2-oxoglutarate:oxygen oxidoreductase	Pentalenolactone D + 2-Oxoglutarate + Oxygen <=> Pentalenolactone E + Succinate + CO2 + H2O	C20399 + C00026 + C00007 <=> C20398 + C00042 + C00011 + C00001	1.14.11.36	first step of two-step reaction (see R10145, R10143+R10144)	RP00013  C00001_C00007 leave///RP00015  C00026_C00042 cofac///RP05677  C00011_C00026 leave///RP05690  C00007_C00042 leave///RP15958  C20398_C20399 main [RC:RC03059]					
R10144	pentalenolactone-E,2-oxoglutarate:oxygen oxidoreductase	Pentalenolactone E + 2-Oxoglutarate + Oxygen <=> Pentalenolactone F + Succinate + CO2	C20398 + C00026 + C00007 <=> C20397 + C00042 + C00011	1.14.11.36	second step of two-step reaction (see R10145, R10143+R10144)	RP00015  C00026_C00042 cofac///RP05677  C00011_C00026 leave///RP05690  C00007_C00042 leave///RP15959  C20397_C20398 main [RC:RC03060]///RP15960  C00007_C20397 leave					
R10145	pentalenolactone-D,2-oxoglutarate:oxygen oxidoreductase	Pentalenolactone D + 2 2-Oxoglutarate + 2 Oxygen <=> Pentalenolactone F + 2 Succinate + 2 CO2 + H2O	C20399 + 2 C00026 + 2 C00007 <=> C20397 + 2 C00042 + 2 C00011 + C00001	1.14.11.36	two-step reaction (see R10143+R10144)	RP00013  C00001_C00007 leave///RP00015  C00026_C00042 cofac///RP05677  C00011_C00026 leave///RP15960  C00007_C20397 leave///RP15961  C20397_C20399 main [RC:RC03061]					
R10146		Sulfite + 3 NADH + 3 H+ <=> Hydrogen sulfide + 3 NAD+ + 3 H2O	C00094 + 3 C00004 + 3 C00080 <=> C00283 + 3 C00003 + 3 C00001		anaerobic sulfite reductase	RP00002  C00003_C00004 cofac [RC:RC00001]///RP00168  C00094_C00283 main [RC:RC00065]///RP05747  C00001_C00094 leave	rn00920: Sulfur metabolism///rn01120: Microbial metabolism in diverse environments	anaerobic sulfite reductase subunit C///anaerobic sulfite reductase subunit A///anaerobic sulfite reductase subunit B			
R10147	L-aspartate-4-semialdehyde hydro-lyase [adding pyruvate and cyclizing; (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate-forming]	L-Aspartate 4-semialdehyde + Pyruvate <=> (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate + H2O	C00441 + C00022 <=> C20258 + C00001	4.3.3.7		RP10324  C00001_C00022 leave///RP15962  C00441_C20258 main [RC:RC03062]///RP15963  C00022_C20258 main [RC:RC03063]	rn00261: Monobactam biosynthesis///rn00300: Lysine biosynthesis///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites///rn01120: Microbial metabolism in diverse environments///rn01130: Biosynthesis of antibiotics///rn01230: Biosynthesis of amino acids	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine///Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine///Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine///Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine		
R10149		Thiosulfate + Menaquinol <=> HSO3- + Hydrogen sulfide + Menaquinone	C00320 + C05819 <=> C11481 + C00283 + C00828		thiosulfate reductase	RP02642  C00828_C05819 cofac [RC:RC00819]///RP04675  C00283_C00320 main [RC:RC02823]///RP16651  C00320_C11481 leave	rn00920: Sulfur metabolism///rn01120: Microbial metabolism in diverse environments	thiosulfate reductase / polysulfide reductase chain A///thiosulfate reductase electron transport protein///thiosulfate reductase cytochrome b subunit			
R10150		Tetrathionate + 2 e- <=> 2 Thiosulfate	C02084 + 2 C05359 <=> 2 C00320		tetrathionate reductase	RP02962  C00320_C02084 main [RC:RC03109]	rn00920: Sulfur metabolism///rn01120: Microbial metabolism in diverse environments	tetrathionate reductase subunit A///tetrathionate reductase subunit B///tetrathionate reductase subunit C			
R10151		Thiosulfate + 5 H2O + 8 Ferricytochrome c <=> 2 Sulfate + 8 Ferrocytochrome c + 10 H+	C00320 + 5 C00001 + 8 C00125 <=> 2 C00059 + 8 C00126 + 10 C00080		Sox enzyme system	RP00038  C00125_C00126 cofac [RC:RC00016]///RP05685  C00001_C00059 leave///RP16390  C00059_C00320 main [RC:RC03151]///RP16391  C00059_C00320 main [RC:RC03152]	rn00920: Sulfur metabolism///rn01100: Metabolic pathways///rn01120: Microbial metabolism in diverse environments	cytochrome c///sulfur-oxidizing protein SoxA///sulfur-oxidizing protein SoxX///sulfur-oxidizing protein SoxB///sulfane dehydrogenase subunit SoxC///sulfur-oxidizing protein SoxY///sulfur-oxidizing protein SoxZ	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate		
R10152	sulfide:quinone oxidoreductase	n Hydrogen sulfide + n Quinone <=> Polysulfide + n Hydroquinone	n C00283 + n C15602 <=> C19692 + n C15603	1.8.5.-		RP16397  C00283_C19692 main [RC:RC03155]	rn00920: Sulfur metabolism	sulfide:quinone oxidoreductase [EC:1.8.5.-]			
R10153	L-glutamate 2,3-aminomutase	L-Glutamate <=> 3-Aminopentanedioate	C00025 <=> C05574	5.4.3.9		RP15966  C00025_C05574 main [RC:RC00303]					
R10154	1-deoxy-11-oxopentalenate,NADH:oxygen oxidoreductase (pentalenolactone-D forming)	1-Deoxy-11-oxopentalenate + NADPH + H+ + Oxygen <=> Pentalenolactone D + NADP+ + H2O	C20400 + C00005 + C00080 + C00007 <=> C20399 + C00006 + C00001	1.14.13.170		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 leave///RP15967  C20399_C20400 main [RC:RC01504]///RP15968  C00007_C20399 leave					
R10155	1-deoxy-11-oxopentalenate,NADH:oxygen oxidoreductase (neopentalenolactone-D forming)	1-Deoxy-11-oxopentalenate + NADPH + H+ + Oxygen <=> Neopentalenolactone D + NADP+ + H2O	C20400 + C00005 + C00080 + C00007 <=> C20402 + C00006 + C00001	1.14.13.171		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 leave///RP15969  C20400_C20402 main [RC:RC03066]///RP15970  C00007_C20402 leave					
R10156	1-deoxy-11beta-hydroxypentalenate:NAD+ oxidoreductase	1-Deoxy-11beta-hydroxypentalenate + NAD+ <=> 1-Deoxy-11-oxopentalenate + NADH + H+	C20403 + C00003 <=> C20400 + C00004 + C00080	1.1.1.340		RP00002  C00003_C00004 cofac [RC:RC00001]///RP15971  C20400_C20403 main [RC:RC00154]					
R10157	1-deoxypentalenic acid,2-oxoglutarate:oxygen oxidoreductase	1-Deoxypentalenate + 2-Oxoglutarate + Oxygen <=> 1-Deoxy-11beta-hydroxypentalenate + Succinate + CO2	C20404 + C00026 + C00007 <=> C20403 + C00042 + C00011	1.14.11.35		RP00015  C00026_C00042 cofac///RP05677  C00011_C00026 leave///RP05690  C00007_C00042 leave///RP15972  C20403_C20404 main [RC:RC00661]///RP15973  C00007_C20403 leave					
R10158	1-deoxypentalenate,reduced ferredoxin:oxygen oxidoreductase	1-Deoxypentalenate + Reduced ferredoxin + Oxygen <=> Pentalenate + Oxidized ferredoxin + H2O	C20404 + C00138 + C00007 <=> C20405 + C00139 + C00001	1.14.15.11		RP00013  C00001_C00007 leave///RP15974  C20404_C20405 main [RC:RC01993]///RP15975  C00007_C20405 leave					
R10159	adrenodoxin:NADP+ oxidoreductase	2 Reduced adrenal ferredoxin + NADP+ + H+ <=> 2 Oxidized adrenal ferredoxin + NADPH	2 C00662 + C00006 + C00080 <=> 2 C00667 + C00005	1.18.1.2///1.18.1.6		RP00001  C00005_C00006 cofac [RC:RC00001]		ferredoxin--NADP+ reductase [EC:1.18.1.2]			
R10160	cannabigerolate:oxygen oxidoreductase (cyclizing, cannabidiolate-forming)	Cannabigerolate + Oxygen <=> Cannabidiolic acid + Hydrogen peroxide	C20406 + C00007 <=> C10784 + C00027	1.21.3.8		RP00006  C00007_C00027 cofac [RC:RC02755]///RP15976  C10784_C20406 main [RC:RC03067]					
R10161	propanoyl-CoA:NAD+ oxidoreductase	Propanoyl-CoA + NAD+ <=> Propenoyl-CoA + NADH + H+	C00100 + C00003 <=> C00894 + C00004 + C00080	1.3.1.95		RP00002  C00003_C00004 cofac [RC:RC00001]///RP00260  C00100_C00894 main [RC:RC00095]					
R10162	pentalenolactone-reduced-ferredoxin:oxygen oxidoreductase (pentalenolactone forming)	Pentalenolactone F + Oxygen + 2 Reduced ferredoxin + 2 H+ <=> Pentalenolactone + 2 Oxidized ferredoxin + 2 H2O	C20397 + C00007 + 2 C00138 + 2 C00080 <=> C20407 + 2 C00139 + 2 C00001	1.14.19.8		RP00013  C00001_C00007 cofac///RP16304  C20397_C20407 main [RC:RC03132]					
R10163	festuclavine:NAD+ oxidoreductase	Festuclavine + NAD+ <=> 6,8-Dimethyl-6,7-didehydroergoline + NADH + H+	C20408 + C00003 <=> C20409 + C00004 + C00080	1.5.1.44		RP00002  C00003_C00004 cofac [RC:RC00001]///RP15977  C20408_C20409 main [RC:RC03068]					
R10164	hydroxylamine:ferricytochrome-c oxidoreductase	Hydroxylamine + H2O + 4 Ferricytochrome c <=> Nitrite + 4 Ferrocytochrome c + 5 H+	C00192 + C00001 + 4 C00125 <=> C00088 + 4 C00126 + 5 C00080	1.7.2.6		RP00038  C00125_C00126 cofac [RC:RC00016]///RP01107  C00088_C00192 main [RC:RC00383]///RP12393  C00001_C00088 leave	rn00910: Nitrogen metabolism///rn01120: Microbial metabolism in diverse environments	hydroxylamine dehydrogenase [EC:1.7.2.6]	Nitrification, ammonia => nitrite		
R10165	hydroxylamine:ferricytochrome-c oxidoreductase	Hydroxylamine + 3 Ferricytochrome c <=> Nitric oxide + 3 Ferrocytochrome c + 3 H+	C00192 + 3 C00125 <=> C00533 + 3 C00126 + 3 C00080	1.7.2.6		RP00038  C00125_C00126 cofac [RC:RC00016]///RP15978  C00192_C00533 main [RC:RC03069]					
R10166	S-adenosyl-L-methionine:4-(3-methylbut-2-enyl)-L-tryptophan N-methyltransferase	4-(3-Methylbut-2-enyl)-L-tryptophan + S-Adenosyl-L-methionine <=> 4-Dimethylallyl-L-abrine + S-Adenosyl-L-homocysteine	C04290 + C00019 <=> C20410 + C00021	2.1.1.261		RP00004  C00019_C00021 main [RC:RC00003]///RP15979  C04290_C20410 main [RC:RC00190]///RP15980  C00019_C20410 trans					
R10167	S-adenosyl-L-methionine:squalene C-methyltransferase	S-Adenosyl-L-methionine + Squalene <=> S-Adenosyl-L-homocysteine + 3-Methyl-1,2-didehydro-2,3-dihydrosqualene	C00019 + C00751 <=> C00021 + C20411	2.1.1.262	first step of two-step reaction (see R10169, R10167+R10168)	RP00004  C00019_C00021 main [RC:RC00003]///RP15981  C00751_C20411 main [RC:RC02680]///RP15982  C00019_C20411 trans					
R10168	S-adenosyl-L-methionine:3-methyl-1,2-didehydro-2,3-dihydrosqualene C-methyltransferase	S-Adenosyl-L-methionine + 3-Methyl-1,2-didehydro-2,3-dihydrosqualene <=> S-Adenosyl-L-homocysteine + 3,22-Dimethyl-1,2,23,24-tetradehydro-2,3,22,23-tetrahydrosqualene	C00019 + C20411 <=> C00021 + C20412	2.1.1.262	second step of two-step reaction (see R10169, R10167+R10168)	RP00004  C00019_C00021 main [RC:RC00003]///RP15983  C20411_C20412 main [RC:RC02680]///RP15984  C00019_C20412 trans					
R10169	S-adenosyl-L-methionine:squalene C-methyltransferase	2 S-Adenosyl-L-methionine + Squalene <=> 2 S-Adenosyl-L-homocysteine + 3,22-Dimethyl-1,2,23,24-tetradehydro-2,3,22,23-tetrahydrosqualene	2 C00019 + C00751 <=> 2 C00021 + C20412	2.1.1.262	two-step reaction (see R10167+R10168)	RP00004  C00019_C00021 main [RC:RC00003]///RP15984  C00019_C20412 trans///RP15985  C00751_C20412 main [RC:RC03070]					
R10170	(2R,3S)-3-isopropylmalate hydro-lyase (2-isopropylmaleate-forming)	(2R,3S)-3-Isopropylmalate <=> alpha-Isopropylmalate	C04411 <=> C02504	4.2.1.33		RP15986  C02504_C04411 main [RC:RC03072]	rn01210: 2-Oxocarboxylic acid metabolism///rn01230: Biosynthesis of amino acids	3-isopropylmalate dehydratase [EC:4.2.1.33]///3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]///3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]			
R10171	malonyl-CoA:hexanoyl-CoA malonyltransferase (3,5,7-trioxododecanoyl-CoA-forming)	3 Malonyl-CoA + Hexanoyl-CoA <=> 3 CoA + 3,5,7-Trioxododecanoyl-CoA + 3 CO2	3 C00083 + C05270 <=> 3 C00010 + C20413 + 3 C00011	2.3.1.206		RP00051  C00010_C00083 main [RC:RC00004]///RP05694  C00011_C00083 leave///RP10342  C00010_C05270 main [RC:RC00004]///RP15987  C05270_C20413 trans///RP15988  C00083_C20413 trans///RP15989  C00083_C20413 trans///RP15990  C00083_C20413 trans					
R10172	octanoyl-CoA:malonyl-[acyl-carrier protein] C-heptanoyltransferase (decarboxylating, CoA-forming)	Octanoyl-CoA + Malonyl-[acyl-carrier protein] <=> 3-Oxodecanoyl-[acp] + CoA + CO2	C01944 + C01209 <=> C05753 + C00010 + C00011	2.3.1.207		RP03401  C00010_C01944 main [RC:RC00004]///RP04570  C01209_C05753 trans [RC:RC02888]///RP05709  C00011_C01209 leave///RP15991  C01944_C05753 trans					
R10173	malonyl-CoA:2-hydroxybenzoyl-CoA malonyltransferase	Malonyl-CoA + 2-Hydroxybenzoyl-CoA <=> 2 CoA + 4-Hydroxycoumarin + CO2	C00083 + C20394 <=> 2 C00010 + C20414 + C00011	2.3.1.208		RP00051  C00010_C00083 main [RC:RC00004]///RP05694  C00011_C00083 leave///RP15993  C20394_C20414 trans///RP15994  C00083_C20414 trans///RP15995  C00010_C20394 main [RC:RC00004]					
R10174	acetyl-CoA:dTDP-4-amino-4,6-dideoxy-alpha-D-glucose N-acetyltransferase	Acetyl-CoA + dTDP-4-amino-4,6-dideoxy-D-glucose <=> CoA + dTDP-4-acetamido-4,6-dideoxy-D-glucose	C00024 + C04268 <=> C00010 + C06018	2.3.1.209	dTDP-viosamine N-acetyltransferase	RP00007  C00010_C00024 main [RC:RC00004]///RP10736  C00024_C06018 trans///RP15996  C04268_C06018 main [RC:RC00166]					
R10175	dTDP-6-deoxy-beta-L-mannose:N-acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol 3-alpha-L-rhamnosyltransferase	dTDP-L-rhamnose + N-Acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol <=> dTDP + alpha-L-Rhamnopyranosyl-(1->3)-N-acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol	C03319 + C20390 <=> C00363 + C20416	2.4.1.289		RP13924  C00363_C03319 main [RC:RC00005]///RP15997  C20390_C20416 main [RC:RC00049]///RP15998  C03319_C20416 trans					
R10176	geranyl-diphosphate:olivetolate geranyltransferase	Geranyl diphosphate + 2,4-Dihydroxy-6-pentylbenzoate <=> Diphosphate + Cannabigerolate	C00341 + C20417 <=> C00013 + C20406	2.5.1.102		RP05705  C00013_C00341 leave///RP15999  C20406_C20417 main [RC:RC01869]///RP16000  C00341_C20406 trans					
R10177	geranylgeranyl-diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase (15-cis-phytoene forming)	2 Geranylgeranyl diphosphate <=> 15-cis-Phytoene + 2 Diphosphate	2 C00353 <=> C05421 + 2 C00013	2.5.1.32	multistep reaction (see R02065+R04218)	RP05736  C00013_C00353 leave///RP16001  C00353_C05421 trans		phytoene synthase [EC:2.5.1.32]			
R10178	4-aminobutanoate:pyruvate aminotransferase	4-Aminobutanoate + Pyruvate <=> Succinate semialdehyde + L-Alanine	C00334 + C00022 <=> C00232 + C00041	2.6.1.96		RP00021  C00022_C00041 main [RC:RC00008]///RP01662  C00232_C00334 main [RC:RC00062]///RP16002  C00041_C00334 trans///RP16003  C00022_C00232 trans	rn00250: Alanine, aspartate and glutamate metabolism///rn00650: Butanoate metabolism///rn01100: Metabolic pathways	4-aminobutyrate---pyruvate transaminase [EC:2.6.1.96]	GABA (gamma-Aminobutyrate) shunt		
R10179	4-aminobutanoate:glyoxylate aminotransferase	4-Aminobutanoate + Glyoxylate <=> Succinate semialdehyde + Glycine	C00334 + C00048 <=> C00232 + C00037	2.6.1.96		RP00043  C00037_C00048 main [RC:RC00018]///RP01662  C00232_C00334 main [RC:RC00062]///RP16004  C00037_C00334 trans///RP16005  C00048_C00232 trans					
R10180	L-tryptophan:pyruvate aminotransferase	L-Tryptophan + Pyruvate <=> Indolepyruvate + L-Alanine	C00078 + C00022 <=> C00331 + C00041	2.6.1.99		RP00021  C00022_C00041 main [RC:RC00008]///RP00101  C00078_C00331 main [RC:RC00006]///RP16006  C00041_C00078 trans///RP16007  C00022_C00331 trans	rn00380: Tryptophan metabolism///rn01100: Metabolic pathways	L-tryptophan---pyruvate aminotransferase [EC:2.6.1.99]			
R10181	indole-3-pyruvate,NADPH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)	Indolepyruvate + NADPH + H+ + Oxygen <=> Indole-3-acetate + NADP+ + H2O + CO2	C00331 + C00005 + C00080 + C00007 <=> C00954 + C00006 + C00001 + C00011	1.14.13.168		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 cofac///RP06798  C00011_C00331 leave///RP16008  C00331_C00954 main [RC:RC00866]	rn00380: Tryptophan metabolism///rn01100: Metabolic pathways	indole-3-pyruvate monooxygenase [EC:1.14.13.168]			
R10182	CTP:N,N'-diacetyllegionaminate cytidylyltransferase	CTP + N,N'-Diacetyllegionaminate <=> CMP-N,N'-diacetyllegionaminate + Diphosphate	C00063 + C20418 <=> C20419 + C00013	2.7.7.82		RP01194  C00013_C00063 leave///RP16009  C20418_C20419 main [RC:RC00152]///RP16010  C00063_C20419 trans	rn00520: Amino sugar and nucleotide sugar metabolism	CMP-N,N'-diacetyllegionaminic acid synthase [EC:2.7.7.82]			
R10183	UTP:N-acetyl-alpha-D-galactosamine-1-phosphate uridylyltransferase	UTP + N-Acetyl-alpha-D-galactosamine 1-phosphate <=> Diphosphate + UDP-N-acetyl-D-galactosamine	C00075 + C18060 <=> C00013 + C00203	2.7.7.83		RP00382  C00013_C00075 leave///RP16011  C00203_C18060 main [RC:RC00002]///RP16012  C00075_C00203 trans					
R10184	UDP-N,N'-diacetylbacillosamine:tritrans,heptacis-undecaprenyl-phosphate N,N'-diacetylbacillosamine transferase	UDP-N,N'-Diacetylbacillosamine + tritrans,heptacis-Undecaprenyl phosphate <=> UMP + N,N'-Diacetyl-alpha-D-bacillosaminyldiphospho-tritrans,heptacis-undecaprenol	C20357 + C20420 <=> C00105 + C20421	2.7.8.36		RP16013  C20357_C20421 trans///RP16014  C20420_C20421 main [RC:RC00002]///RP16015  C00105_C20357 main [RC:RC00002]		undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase [EC:2.7.8.36]			
R10185	ATP:methylphosphonate 5-triphosphoribosyltransferase	ATP + Methylphosphonate <=> alpha-D-Ribose 1-methylphosphonate 5-triphosphate + Adenine	C00002 + C20396 <=> C20422 + C00147	2.7.8.37		RP15164  C00002_C00147 main [RC:RC00063]///RP16028  C20396_C20422 main [RC:RC00005]///RP16029  C00002_C20422 trans	rn00440: Phosphonate and phosphinate metabolism	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]///alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [EC:2.7.8.37]///alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH [EC:2.7.8.37]///alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG [EC:2.7.8.37]			
